Location,Year,Value,rural pop,urban pop,electric_rural,electric_urban
IRL,2002,180212.25889755905,40.351,59.649,72717.44858775404,107494.81030980499
IRL,2003,180212.25889755905,40.075,59.925,72220.06275319679,107992.19614436226
IRL,2004,180212.25889755905,39.798,60.202,71720.87479605056,108491.38410150849
IRL,2005,180212.25889755905,39.523,60.477,71225.29108408227,108986.96781347677
IRL,2006,180212.25889755905,39.262,60.738,70754.93708835964,109457.32180919942
IRL,2007,180212.25889755905,39.06,60.94,70390.90832538657,109821.35057217248
IRL,2008,180212.25889755905,38.859,61.141,70028.68168500246,110183.57721255659
IRL,2009,180212.25889755905,38.658,61.342,69666.45504461839,110545.80385294066
IRL,2010,180212.25889755905,38.458,61.542,69306.03052682325,110906.22837073579
IRL,2011,180212.25889755905,38.258,61.742,68945.60600902814,111266.65288853091
IRL,2012,180212.25889755905,38.058,61.942,68585.18149123302,111627.07740632602
IRL,2013,180212.25889755905,37.859,62.141,68226.55909602689,111985.69980153217
IRL,2014,180212.25889755905,37.66,62.34,67867.93670082073,112344.32219673833
IRL,2015,105209.8117405583,37.462,62.538,39413.69967424795,65796.11206631035
IRL,1960,180212.25889755905,54.816,45.184,98785.15183728596,81427.10706027308
IRL,1961,180212.25889755905,54.607,45.393,98408.50821619006,81803.75068136898
IRL,1962,180212.25889755905,54.397,45.603,98030.06247250519,82182.19642505384
IRL,1963,180212.25889755905,54.187,45.813,97651.61672882031,82560.64216873873
IRL,1964,180212.25889755905,53.977,46.023,97273.17098513544,82939.08791242361
IRL,1965,180212.25889755905,53.767,46.233,96894.72524145056,83317.53365610847
IRL,1966,180212.25889755905,53.363,46.637,96166.66771550445,84045.59118205462
IRL,1967,180212.25889755905,52.205,47.795,94079.8097574707,86132.44914008836
IRL,1968,180212.25889755905,51.044,48.956,91987.54543167003,88224.71346588901
IRL,1969,180212.25889755905,49.885,50.115,89898.88535104733,90313.37354651172
IRL,1970,180212.25889755905,48.724,51.276,87806.62102524666,92405.63787231238
IRL,1971,180212.25889755905,47.731,52.269,86017.11329439392,94195.14560316513
IRL,1972,180212.25889755905,47.389,52.611,85400.78736896426,94811.47152859479
IRL,1973,180212.25889755905,47.048,52.952,84786.26356612358,95425.99533143546
IRL,1974,7466.0,46.706,53.294,3487.0699600000003,3978.9300399999997
IRL,1975,7344.0,46.366,53.634,3405.11904,3938.8809600000004
IRL,1976,8165.0,46.025,53.975,3757.94125,4407.05875
IRL,1977,8793.0,45.685,54.315,4017.0820500000004,4775.91795
IRL,1978,9431.0,45.345,54.655,4276.4869499999995,5154.51305
IRL,1979,10424.0,45.006,54.994,4691.42544,5732.57456
IRL,1980,10301.0,44.667,55.333,4601.14767,5699.85233
IRL,1981,10341.0,44.366,55.634,4587.88806,5753.111940000001
IRL,1982,10441.0,44.206,55.794,4615.54846,5825.45154
IRL,1983,10686.0,44.045,55.955,4706.6487,5979.3513
IRL,1984,11036.0,43.885,56.115,4843.1485999999995,6192.8514000000005
IRL,1985,11486.0,43.725,56.275,5022.253500000001,6463.746499999999
IRL,1986,11897.0,43.573,56.427,5183.87981,6713.120190000001
IRL,1987,12236.0,43.447,56.553,5316.17492,6919.82508
IRL,1988,12434.0,43.322,56.678,5386.657480000001,7047.342519999999
IRL,1989,13018.0,43.196,56.804,5623.255279999999,7394.74472
IRL,1990,13650.0,43.071,56.929,5879.1915,7770.808500000001
IRL,1991,14243.0,42.927,57.073,6114.09261,8128.907389999999
IRL,1992,15037.0,42.707,57.293,6421.85159,8615.14841
IRL,1993,15419.0,42.488,57.512,6551.224719999999,8867.77528
IRL,1994,16114.0,42.269,57.731,6811.22666,9302.77334
IRL,1995,16818.0,42.051,57.949,7072.13718,9745.862819999998
IRL,1996,18077.0,41.827,58.173,7561.06679,10515.93321
IRL,1997,18825.0,41.581,58.419,7827.623250000001,10997.37675
IRL,1998,20000.0,41.336,58.664,8267.2,11732.800000000001
IRL,1999,20889.0,41.09,58.91,8583.2901,12305.7099
IRL,2000,22684.0,40.845,59.155,9265.2798,13418.7202
IRL,2001,23679.0,40.601,59.399,9613.91079,14065.08921
IRL,2002,23926.0,40.351,59.649,9654.38026,14271.619739999998
IRL,2003,24065.0,40.075,59.925,9644.048750000002,14420.951249999998
IRL,2004,24413.0,39.798,60.202,9715.88574,14697.11426
IRL,2005,24791.0,39.523,60.477,9798.14693,14992.853069999997
IRL,2006,26122.0,39.262,60.738,10256.01964,15865.980360000001
IRL,2007,26934.0,39.06,60.94,10520.4204,16413.579599999997
IRL,2008,28919.0,38.859,61.141,11237.63421,17681.36579
IRL,2009,27127.0,38.658,61.342,10486.75566,16640.244339999997
IRL,2010,27442.0,38.458,61.542,10553.64436,16888.355639999998
IRL,2011,26364.0,38.258,61.742,10086.33912,16277.66088
IRL,2012,26478.0,38.058,61.942,10076.997239999999,16401.00276
IRL,2013,25117.0,37.859,62.141,9509.045030000001,15607.95497
IRL,2014,25307.0,37.66,62.34,9530.6162,15776.383800000001
IRL,2015,105209.8117405583,37.462,62.538,39413.69967424795,65796.11206631035
ITA,1960,180212.25889755905,40.639,59.361,73236.45989337903,106975.79900418002
ITA,1961,180212.25889755905,40.144,59.856,72344.4092118361,107867.84968572295
ITA,1962,180212.25889755905,39.645,60.355,71445.15003993729,108767.10885762174
ITA,1963,180212.25889755905,39.147,60.853,70547.69299062743,109664.56590693162
ITA,1964,180212.25889755905,38.65,61.35,69652.03806390657,110560.22083365248
ITA,1965,180212.25889755905,38.157,61.843,68763.5916275416,111448.66727001745
ITA,1966,180212.25889755905,37.666,62.334,67878.74943635458,112333.50946120446
ITA,1967,180212.25889755905,37.178,62.822,66999.31361293451,113212.94528462454
ITA,1968,180212.25889755905,36.691,63.309,66121.6799121034,114090.57898545565
ITA,1969,180212.25889755905,36.208,63.792,65251.254701628175,114961.00419593087
ITA,1970,180212.25889755905,35.728,64.27199999999999,64386.23585891991,115826.02303863915
ITA,1971,180212.25889755905,35.25,64.75,63524.82126138956,116687.43763616947
ITA,1972,180212.25889755905,34.961,65.039,63004.007833175616,117208.25106438344
ITA,1973,180212.25889755905,34.759,65.241,62639.97907020255,117572.27982735651
ITA,1974,3227.0,34.558,65.44200000000001,1115.18666,2111.81334
ITA,1975,3613.0,34.357,65.643,1241.3184099999999,2371.6815899999997
ITA,1976,3612.0,34.156,65.844,1233.71472,2378.2852799999996
ITA,1977,3213.0,33.956,66.044,1091.00628,2121.99372
ITA,1978,4159.0,33.757,66.243,1403.95363,2755.04637
ITA,1979,2461.0,33.558,66.44200000000001,825.86238,1635.1376200000002
ITA,1980,2068.0,33.36,66.64,689.8848,1378.1152
ITA,1981,2541.0,33.163,66.837,842.67183,1698.32817
ITA,1982,6587.0,33.114,66.886,2181.21918,4405.78082
ITA,1983,5546.0,33.134,66.866,1837.61164,3708.3883600000004
ITA,1984,6607.0,33.154,66.846,2190.4847800000002,4416.51522
ITA,1985,6717.0,33.174,66.826,2228.29758,4488.70242
ITA,1986,8402.0,33.194,66.806,2788.95988,5613.04012
ITA,1987,49.0,33.214,66.786,16.27486,32.72514
ITA,1988,180212.25889755905,33.234,66.76599999999999,59891.74212201478,120320.51677554425
ITA,1989,180212.25889755905,33.254,66.74600000000001,59927.784573794284,120284.47432376478
ITA,1990,180212.25889755905,33.274,66.726,59963.8270255738,120248.43187198525
ITA,1991,180212.25889755905,33.294,66.706,59999.8694773533,120212.38942020574
ITA,1992,180212.25889755905,33.258,66.74199999999999,59934.99306415019,120277.26583340885
ITA,1993,180212.25889755905,33.198,66.80199999999999,59826.86570881165,120385.39318874739
ITA,1994,180212.25889755905,33.138,66.862,59718.73835347312,120493.52054408593
ITA,1995,180212.25889755905,33.078,66.922,59610.61099813459,120601.64789942445
ITA,1996,180212.25889755905,33.018,66.982,59502.483642796054,120709.775254763
ITA,1997,180212.25889755905,32.958,67.042,59394.35628745751,120817.90261010153
ITA,1998,180212.25889755905,32.898,67.102,59286.22893211898,120926.02996544009
ITA,1999,180212.25889755905,32.838,67.162,59178.10157678044,121034.15732077863
ITA,2000,180212.25889755905,32.778,67.22200000000001,59069.974221441895,121142.28467611715
ITA,2001,180212.25889755905,32.718,67.282,58961.84686610338,121250.41203145568
ITA,2002,180212.25889755905,32.618,67.382,58781.634607205815,121430.62429035325
ITA,2003,180212.25889755905,32.499,67.501,58567.18201911772,121645.07687844134
ITA,2004,180212.25889755905,32.38,67.62,58352.72943102963,121859.52946652944
ITA,2005,180212.25889755905,32.262,67.738,58140.078965530505,122072.17993202855
ITA,2006,180212.25889755905,32.144,67.856,57927.42850003138,122284.83039752765
ITA,2007,180212.25889755905,32.026,67.97399999999999,57714.77803453227,122497.48086302677
ITA,2008,180212.25889755905,31.908,68.092,57502.127569033146,122710.1313285259
ITA,2009,180212.25889755905,31.791,68.209,57291.279226123,122920.97967143607
ITA,2010,180212.25889755905,31.673,68.327,57078.62876062387,123133.63013693516
ITA,2011,180212.25889755905,31.556,68.444,56867.78041771374,123344.47847984532
ITA,2012,180212.25889755905,31.316,68.684,56435.27099635959,123776.98790119946
ITA,2013,180212.25889755905,31.021,68.979,55903.64483261179,124308.61406494727
ITA,2014,180212.25889755905,30.728,69.27199999999999,55375.622914041945,124836.63598351709
ITA,2015,105209.8117405583,30.435,69.565,32020.60620323892,73189.20553731939
ITA,1960,180212.25889755905,40.639,59.361,73236.45989337903,106975.79900418002
ITA,1961,180212.25889755905,40.144,59.856,72344.4092118361,107867.84968572295
ITA,1962,180212.25889755905,39.645,60.355,71445.15003993729,108767.10885762174
ITA,1963,180212.25889755905,39.147,60.853,70547.69299062743,109664.56590693162
ITA,1964,180212.25889755905,38.65,61.35,69652.03806390657,110560.22083365248
ITA,1965,180212.25889755905,38.157,61.843,68763.5916275416,111448.66727001745
ITA,1966,180212.25889755905,37.666,62.334,67878.74943635458,112333.50946120446
ITA,1967,180212.25889755905,37.178,62.822,66999.31361293451,113212.94528462454
ITA,1968,180212.25889755905,36.691,63.309,66121.6799121034,114090.57898545565
ITA,1969,180212.25889755905,36.208,63.792,65251.254701628175,114961.00419593087
ITA,1970,180212.25889755905,35.728,64.27199999999999,64386.23585891991,115826.02303863915
ITA,1971,180212.25889755905,35.25,64.75,63524.82126138956,116687.43763616947
ITA,1972,180212.25889755905,34.961,65.039,63004.007833175616,117208.25106438344
ITA,1973,180212.25889755905,34.759,65.241,62639.97907020255,117572.27982735651
ITA,1974,142266.0,34.558,65.44200000000001,49164.28428,93101.71572000002
ITA,1975,140935.0,34.357,65.643,48421.03795,92513.96204999999
ITA,1976,156214.0,34.156,65.844,53356.453839999995,102857.54615999998
ITA,1977,159607.0,33.956,66.044,54196.15292000001,105410.84707999999
ITA,1978,167414.0,33.757,66.243,56513.94398,110900.05601999999
ITA,1979,173257.0,33.558,66.44200000000001,58141.58406,115115.41594000002
ITA,1980,177392.0,33.36,66.64,59177.9712,118214.0288
ITA,1981,173360.0,33.163,66.837,57491.3768,115868.6232
ITA,1982,175968.0,33.114,66.886,58270.04352,117697.95648000001
ITA,1983,173797.0,33.134,66.866,57585.89798,116211.10202
ITA,1984,173440.0,33.154,66.846,57502.29760000001,115937.70240000001
ITA,1985,176254.0,33.174,66.826,58470.501959999994,117783.49803999999
ITA,1986,182606.0,33.194,66.806,60614.23564,121991.76436
ITA,1987,190896.0,33.214,66.786,63404.197439999996,127491.80256
ITA,1988,193258.0,33.234,66.76599999999999,64227.36372,129030.63627999999
ITA,1989,199572.0,33.254,66.74600000000001,66365.67288,133206.32712
ITA,1990,205064.0,33.274,66.726,68232.99536,136831.00464
ITA,1991,210290.0,33.294,66.706,70013.95259999999,140276.0474
ITA,1992,214443.0,33.258,66.74199999999999,71319.45294,143123.54705999998
ITA,1993,211371.0,33.198,66.80199999999999,70170.94458,141200.05542
ITA,1994,220172.0,33.138,66.862,72960.59736,147211.40264
ITA,1995,229216.0,33.078,66.922,75820.06848,153395.93151999998
ITA,1996,232374.0,33.018,66.982,76725.24732000001,155648.75268
ITA,1997,239297.0,32.958,67.042,78867.50525999999,160429.49474
ITA,1998,246953.0,32.898,67.102,81242.59794,165710.40206000002
ITA,1999,252748.0,32.838,67.162,82997.38824,169750.61176000003
ITA,2000,263305.0,32.778,67.22200000000001,86306.1129,176998.88710000002
ITA,2001,265981.0,32.718,67.282,87023.66358000001,178957.33642
ITA,2002,270799.0,32.618,67.382,88329.21782,182469.78218
ITA,2003,280202.0,32.499,67.501,91062.84798,189139.15202
ITA,2004,290047.0,32.38,67.62,93917.21860000001,196129.7814
ITA,2005,290635.0,32.262,67.738,93764.6637,196870.3363
ITA,2006,301259.0,32.144,67.856,96836.69296,204422.30703999999
ITA,2007,301299.0,32.026,67.97399999999999,96494.01774000001,204804.98225999996
ITA,2008,307065.0,31.908,68.092,97978.30020000001,209086.6998
ITA,2009,281106.0,31.791,68.209,89366.40846,191739.59154000002
ITA,2010,290747.0,31.673,68.327,92088.29731,198658.70268999998
ITA,2011,291441.0,31.556,68.444,91967.12196,199473.87804
ITA,2012,287802.0,31.316,68.684,90128.07432,197673.92568000001
ITA,2013,278833.0,31.021,68.979,86496.78493,192336.21507
ITA,2014,269148.0,30.728,69.27199999999999,82703.79744,186444.20255999998
ITA,2015,105209.8117405583,30.435,69.565,32020.60620323892,73189.20553731939
JPN,1960,180212.25889755905,36.728,63.272,66188.35844789549,114023.90044966355
JPN,1961,180212.25889755905,35.787,64.213,64492.56109166945,115719.69780588959
JPN,1962,180212.25889755905,34.856,65.144,62814.784961333185,117397.47393622587
JPN,1963,180212.25889755905,33.936,66.064,61156.83217947564,119055.42671808338
JPN,1964,180212.25889755905,33.028,66.97200000000001,59520.5048686858,120691.75402887326
JPN,1965,180212.25889755905,32.134,67.866,57909.407274141624,122302.85162341743
JPN,1966,180212.25889755905,31.296,68.70400000000001,56399.22854458008,123813.03035297898
JPN,1967,180212.25889755905,30.484,69.51599999999999,54935.9050023319,125276.35389522713
JPN,1968,180212.25889755905,29.684,70.316,53494.20693115143,126718.05196640763
JPN,1969,180212.25889755905,28.898,71.102,52077.738576216616,128134.52032134242
JPN,1970,180212.25889755905,28.123,71.877,50681.09356976054,129531.1653277985
JPN,1971,180212.25889755905,27.334,72.666,49259.218847058786,130953.04005050025
JPN,1972,180212.25889755905,26.548,73.452,47842.750492123974,132369.50840543507
JPN,1973,180212.25889755905,25.78,74.22,46458.72034379073,133753.53855376833
JPN,1974,18623.0,25.025,74.975,4660.40575,13962.594249999998
JPN,1975,23590.0,24.284,75.71600000000001,5728.5956,17861.404400000003
JPN,1976,32162.0,24.056,75.944,7736.890719999999,24425.10928
JPN,1977,29668.0,23.998,76.002,7119.72664,22548.27336
JPN,1978,56158.0,23.94,76.06,13444.2252,42713.77480000001
JPN,1979,66962.0,23.882,76.118,15991.86484,50970.13516
JPN,1980,78636.0,23.825,76.175,18735.027,59900.97299999999
JPN,1981,83478.0,23.727,76.273,19806.82506,63671.17493999999
JPN,1982,96632.0,23.617,76.383,22821.57944,73810.42056
JPN,1983,107821.0,23.507,76.493,25345.48247,82475.51753
JPN,1984,126664.0,23.397,76.60300000000001,29635.57608,97028.42392000002
JPN,1985,150546.0,23.288,76.712,35059.15248,115486.84752000001
JPN,1986,158777.0,23.165,76.83500000000001,36780.69205,121996.30795000002
JPN,1987,177130.0,23.038,76.962,40807.2094,136322.7906
JPN,1988,168546.0,22.912,77.088,38617.25952,129928.74047999998
JPN,1989,172518.0,22.787,77.213,39311.67666,133206.32334
JPN,1990,193872.0,22.661,77.339,43933.333920000005,149938.66608
JPN,1991,204408.0,22.527,77.473,46046.99016,158361.00984
JPN,1992,214555.0,22.39,77.61,48038.8645,166516.1355
JPN,1993,238608.0,22.254,77.746,53099.82432000001,185508.17568
JPN,1994,257667.0,22.119,77.881,56993.36373,200673.63627
JPN,1995,279027.0,21.984,78.01599999999999,61341.29568,217685.70432
JPN,1996,289515.0,21.855,78.145,63273.50325,226241.49675
JPN,1997,305842.0,21.728,78.27199999999999,66453.34976000001,239388.65023999996
JPN,1998,318724.0,21.602,78.398,68850.75847999999,249873.24152
JPN,1999,302978.0,21.477,78.523,65070.585060000005,237907.41494
JPN,2000,308657.0,21.351,78.649,65901.35607,242755.64393000002
JPN,2001,306449.0,20.01,79.99,61320.44490000001,245128.55509999997
JPN,2002,282510.0,18.353,81.64699999999999,51849.060300000005,230660.9397
JPN,2003,228806.0,16.804,83.196,38448.56024,190357.43976
JPN,2004,269766.0,15.36,84.64,41436.05759999999,228329.9424
JPN,2005,290509.0,14.022,85.978,40735.17198000001,249773.82802
JPN,2006,289385.0,12.882,87.118,37278.575699999994,252106.42429999998
JPN,2007,251088.0,11.854,88.146,29763.97152,221324.02848
JPN,2008,245607.0,10.897,89.103,26763.79479,218843.20521
JPN,2009,266153.0,10.011,89.989,26644.576829999998,239508.42317000002
JPN,2010,274509.0,9.188,90.812,25221.88692,249287.11307999998
JPN,2011,94981.0,8.931,91.069,8482.753109999998,86498.24689
JPN,2012,12373.0,8.852,91.148,1095.25796,11277.74204
JPN,2013,6319.0,8.774,91.226,554.4290599999999,5764.57094
JPN,2014,180212.25889755905,8.696,91.304,15671.258033731734,164541.00086382733
JPN,2015,105209.8117405583,8.619,91.381,9068.03367391872,96141.77806663958
JPN,1960,180212.25889755905,36.728,63.272,66188.35844789549,114023.90044966355
JPN,1961,180212.25889755905,35.787,64.213,64492.56109166945,115719.69780588959
JPN,1962,180212.25889755905,34.856,65.144,62814.784961333185,117397.47393622587
JPN,1963,180212.25889755905,33.936,66.064,61156.83217947564,119055.42671808338
JPN,1964,180212.25889755905,33.028,66.97200000000001,59520.5048686858,120691.75402887326
JPN,1965,180212.25889755905,32.134,67.866,57909.407274141624,122302.85162341743
JPN,1966,180212.25889755905,31.296,68.70400000000001,56399.22854458008,123813.03035297898
JPN,1967,180212.25889755905,30.484,69.51599999999999,54935.9050023319,125276.35389522713
JPN,1968,180212.25889755905,29.684,70.316,53494.20693115143,126718.05196640763
JPN,1969,180212.25889755905,28.898,71.102,52077.738576216616,128134.52032134242
JPN,1970,180212.25889755905,28.123,71.877,50681.09356976054,129531.1653277985
JPN,1971,180212.25889755905,27.334,72.666,49259.218847058786,130953.04005050025
JPN,1972,180212.25889755905,26.548,73.452,47842.750492123974,132369.50840543507
JPN,1973,180212.25889755905,25.78,74.22,46458.72034379073,133753.53855376833
JPN,1974,440064.0,25.025,74.975,110126.01599999999,329937.98399999994
JPN,1975,455723.0,24.284,75.71600000000001,110667.77332,345055.22668
JPN,1976,489617.0,24.056,75.944,117782.26552,371834.73448
